0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
MLA904420526,Terreno - El Canton,75000,USD,2021-03-19T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904420526-terreno-el-canton-_JM,Bs.As. G.B.A. Norte,Escobar,Barrio Islas al 200,El Cantón,AR,Argentina,-34.34484,-58.749496,831 m²,831.0,m²
MLA904451591,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451591-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 14,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904451585,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451585-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 13,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904450718,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450718-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 12,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904451558,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451558-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 11,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904451535,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,79000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451535-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 7,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,855 m²,855.0,m²
MLA904451518,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451518-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 14,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904452004,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904452004-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 13,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904451980,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451980-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 12,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904450698,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450698-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 10,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904449942,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904449942-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 7,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904449897,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904449897-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 5,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904450668,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450668-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 4,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904450622,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450622-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 3,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904449832,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,95000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904449832-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 1,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904411988,Lote Al Agua Gran Espejo,44000,USD,2021-01-19T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904411988-lote-al-agua-gran-espejo-_JM,Bs.As. G.B.A. Norte,Escobar,El Cazal,El Cazal,AR,Argentina,-34.295452,-58.763702,870 m²,870.0,m²
MLA904323659,"Lote 2200 Mts En Chacras S. Andres, Lujan. Keen",21500,USD,2021-01-21T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904323659-lote-2200-mts-en-chacras-s-andres-lujan-keen-_JM,Buenos Aires Interior,Luján,"Bernardino Rivadavia, Villa Ruiz, Buenos Air 100",Carlos Keen,AR,Argentina,-34.446384,-59.253773,2000 m²,2000.0,m²
MLA904380745,"Hostel/edificio Venta San Telmo - Doble Frente, Restaurant",1768000,USD,2021-04-12T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904380745-hosteledificio-venta-san-telmo-doble-frente-restaurant-_JM,Capital Federal,Capital Federal,Chile 301,San Telmo,AR,Argentina,-34.61607,-58.37115,922 m²,922.0,m²
MLA904474431,Exclusivo Club De Campo,50000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904474431-exclusivo-club-de-campo-_JM,Uruguay,Maldonado,Ruta 39 al 100,Maldonado,AR,Argentina,-34.561073,-54.802673,4468 m²,4468.0,m²
MLA904423345,Lote Venta El Naudir 1-escobar,38000,USD,2021-01-22T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904423345-lote-venta-el-naudir-1-escobar-_JM,Bs.As. G.B.A. Norte,Escobar,El Naudir,El Naudir,AR,Argentina,-34.31506,-58.739346,796 m²,796.0,m²
MLA904440098,Hermoso Lote En El Exclusivo Bº Arelauquén,370000,USD,2021-06-28T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904440098-hermoso-lote-en-el-exclusivo-b-arelauquen-_JM,Río Negro,Bariloche,Arelauquen  100,San Carlos de Bariloche,AR,Argentina,-41.17173,-71.39145,4322 m²,4322.0,m²
MLA904356371,Terreno Venta 426.18 Mts 2-todos Los Servicios - City Bell,28000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904356371-terreno-venta-42618-mts-2-todos-los-servicios-city-bell-_JM,Bs.As. G.B.A. Sur,La Plata,444 e/ 134 y 135,City Bell,AR,Argentina,-34.88853,-58.089344,426 m²,426.0,m²
MLA904376495,Las Cascadas Merlo San Luis Lotes Con Escritura Sin Comision,25000,USD,2021-03-16T04:01:30.000Z,https://terreno.mercadolibre.com.ar/MLA-904376495-las-cascadas-merlo-san-luis-lotes-con-escritura-sin-comision-_JM,San Luis,Junín,Los Mandarinos 4300,Cerro de Oro,AR,Argentina,-32.417633,-64.98822,1500 m²,1500.0,m²
MLA904394820,Dueño Directo - Venta Lote Casuarinas De Pilar Club De Campo,58000,USD,2021-03-16T04:01:15.000Z,https://terreno.mercadolibre.com.ar/MLA-904394820-dueno-directo-venta-lote-casuarinas-de-pilar-club-de-campo-_JM,Bs.As. G.B.A. Norte,Pilar,LA MEJOR CUADRA DEL BARRIO - DUEÑO DIRECTO SIN COMISION 143,Casuarinas del Pilar,AR,Argentina,-34.392273,-58.874382,965 m²,965.0,m²
MLA904363034,Venta Lote Costa Esmeralda Barrio Cerrado Golf Ii  Ref 2315,30000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904363034-venta-lote-costa-esmeralda-barrio-cerrado-golf-ii-ref-2315-_JM,Bs.As. Costa Atlántica,Costa Esmeralda,ruta 11 380,,AR,Argentina,-37.003517,-56.805176,1000 m²,1000.0,m²
MLA904414470,"San Clemente, Sierras Cordoba: Lote 2 Hectáreas Canje 100%.",175000,USD,2021-03-16T04:01:20.000Z,https://terreno.mercadolibre.com.ar/MLA-904414470-san-clemente-sierras-cordoba-lote-2-hectareas-canje-100-_JM,Córdoba,Santa María,La granadilla 1,San Clemente,AR,Argentina,-31.714638,-64.65033,20000 m²,20000.0,m²
MLA904344733,Lotes En Barrio Altos Del Taurel,30000,USD,2021-04-15T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904344733-lotes-en-barrio-altos-del-taurel-_JM,Buenos Aires Interior,Exaltación de la Cruz,Barrio Altos del Taurel 100,Capilla del Señor,AR,Argentina,-34.291492,-59.114624,600 m²,600.0,m²
MLA904329179,Venta - Lote En La Alameda,43000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904329179-venta-lote-en-la-alameda-_JM,Bs.As. G.B.A. Sur,Esteban Echeverría,Venta - Lote en La Alameda,Canning,AR,Argentina,-34.914227,-58.472572,838 m²,838.0,m²
MLA904327717,Venta - Lote En Fincas De San Vicente,27000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904327717-venta-lote-en-fincas-de-san-vicente-_JM,Buenos Aires Interior,San Vicente,Venta - Lote en Fincas de San Vicente,,AR,Argentina,-35.029335,-58.449802,1240 m²,1240.0,m²
MLA904327575,Venta - Lote En San Felipe,34000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904327575-venta-lote-en-san-felipe-_JM,Bs.As. G.B.A. Sur,Ezeiza,Venta - Lote en San Felipe,,AR,Argentina,-34.93303,-58.501915,610 m²,610.0,m²
MLA904439846,Terreno En Traslasierra,3600,USD,2021-03-16T04:01:34.000Z,https://terreno.mercadolibre.com.ar/MLA-904439846-terreno-en-traslasierra-_JM,Córdoba,San Alberto,Padre Ido Ricotti 0,San Lorenzo,AR,Argentina,-31.683086,-65.03089,400 m²,400.0,m²
MLA904335971,Lote En Venta Con Fondo A La Laguna ,280000,USD,2021-03-16T04:03:33.000Z,https://terreno.mercadolibre.com.ar/MLA-904335971-lote-en-venta-con-fondo-a-la-laguna-_JM,Bs.As. G.B.A. Oeste,General Rodríguez,Ruta 24 Y Km 47 Acceso Oeste SN,Terravista,AR,Argentina,-34.60361,-58.89873,1254 ha,1254.0,ha
MLA904338719,Lote En Venta Altos Del Barranco,90000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904338719-lote-en-venta-altos-del-barranco-_JM,Bs.As. G.B.A. Norte,Pilar,Lotes Venta Altos Pilar,Altos del Barranco,AR,Argentina,-34.450108,-58.759827,500 m²,500.0,m²
MLA904346519,Hermoso Lote Premium,123456,USD,2021-01-21T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904346519-hermoso-lote-premium-_JM,Mendoza,Maipú,El carrascal 0,Maipú,AR,Argentina,-33.041756,-68.833244,1057 m²,1057.0,m²
MLA904342057,Oportunidad Lotes En Ricardone! U$d 14.000!!!!!!!,14000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904342057-oportunidad-lotes-en-ricardone-ud-14000-_JM,Santa Fe,San Lorenzo,Froylan Palacios  100,Ricardone,AR,Argentina,-32.77215,-60.78889,300 m²,300.0,m²
MLA904339545,Lote Dueño Directo,45000,USD,2021-03-16T04:02:31.000Z,https://terreno.mercadolibre.com.ar/MLA-904339545-lote-dueno-directo-_JM,Bs.As. G.B.A. Norte,Escobar,Boote y Luis Tagle 3000,San Sebastián,AR,Argentina,-34.343742,-58.885315,960 m²,960.0,m²
MLA904378943,Excelente Lote En Terravista,140000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904378943-excelente-lote-en-terravista-_JM,Buenos Aires Interior,General Rodríguez,Excelente Lote en Terravista,Terravista,AR,Argentina,-34.599567,-58.90268,1007 m²,1007.0,m²
MLA904380514,Lote Fondo Verde En Terravista,150000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904380514-lote-fondo-verde-en-terravista-_JM,Buenos Aires Interior,General Rodríguez,Lote Fondo Verde en Terravista,Terravista,AR,Argentina,-34.599567,-58.90268,1018 m²,1018.0,m²
MLA904420396,Lote De Preventa Financiado En Terralagos,72000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904420396-lote-de-preventa-financiado-en-terralagos-_JM,Bs.As. G.B.A. Sur,Ezeiza,Lote de Preventa Financiado en Terralagos,Canning,AR,Argentina,-34.90653,-58.516674,851 m²,851.0,m²
MLA904392696,Se Vende Lote En Barrio San Sebastian,57000,USD,2021-04-16T21:15:53.000Z,https://terreno.mercadolibre.com.ar/MLA-904392696-se-vende-lote-en-barrio-san-sebastian-_JM,Bs.As. G.B.A. Norte,Escobar,Barrio Cerrado San Sebastian Lote / N° 0,San Sebastián,AR,Argentina,-34.466316,-58.91537,973 m²,973.0,m²
MLA904408817,Ultimos Lotes -  Centrales - Aptos Duplex-  294 M2 -,43000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904408817-ultimos-lotes-centrales-aptos-duplex-294-m2--_JM,Córdoba,Córdoba,Prados DE Manantiales,,AR,Argentina,-31.457758,-64.24499,294 m²,294.0,m²
MLA904407785,Lote Perimetral - Financiacion - 1000 M2  - Todos Los Servicios,45000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904407785-lote-perimetral-financiacion-1000-m2-todos-los-servicios-_JM,Córdoba,Colón,LA Cercania,Mendiolaza,AR,Argentina,-31.26667,-64.30001,1000 m²,1000.0,m²
MLA904333786,Lote En Venta  La Ranita Manzanares,32000,USD,2021-03-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904333786-lote-en-venta-la-ranita-manzanares-_JM,Bs.As. G.B.A. Norte,Pilar,Lote Venta Pilar,La Ranita,AR,Argentina,-34.477222,-59.037933,3790 m²,3790.0,m²
MLA904471416,Lote Perimetral #0-100 - San Sebastian - Area 12 - 1036m2 #id 3140,20000,USD,2021-02-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904471416-lote-perimetral-0-100-san-sebastian-area-12-1036m2-id-3140-_JM,Bs.As. G.B.A. Norte,Escobar,Lote Perimetral 1036m - San Sebastian - Nuestra Señora de la Asuncion (Area 12) #ID 3140,San Sebastián,AR,Argentina,-34.34376,-58.88534,1036 m²,1036.0,m²
MLA904422442,Susana Aravena Propiedades - Chateau Pilar,81000,USD,2021-01-20T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904422442-susana-aravena-propiedades-chateau-pilar-_JM,Bs.As. G.B.A. Norte,Pilar,Chateau Pilar,Pilar,AR,Argentina,-34.450348,-58.91458,850 m²,850.0,m²
MLA904471654,Terreno En Venta En La Colina Villa De Campo,65000,USD,2021-02-18T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904471654-terreno-en-venta-en-la-colina-villa-de-campo-_JM,Buenos Aires Interior,Luján,Ruta 6 y Río Luján 158,,AR,Argentina,-34.529873,-59.034767,4297.36 m²,4297.36,m²
MLA904472490,Terreno En Venta En La Colina Villa De Campo,65000,USD,2021-02-18T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904472490-terreno-en-venta-en-la-colina-villa-de-campo-_JM,Buenos Aires Interior,Luján,Ruta 6 y Río Luján 158,,AR,Argentina,-34.529873,-59.034767,4442.3 m²,4442.3,m²
MLA904428443,Lote Sobre Golf Acantilados Zona Exclusiva,32000,USD,2021-01-29T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904428443-lote-sobre-golf-acantilados-zona-exclusiva-_JM,Bs.As. Costa Atlántica,Mar del Plata,Calle 34 Entre 495 y 499 S/N,,AR,Argentina,-38.10523,-57.616238,600 m²,600.0,m²
MLA904474087,Terreno En Venta En Barrio Teniente Origone,450000,ARS,2021-02-28T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904474087-terreno-en-venta-en-barrio-teniente-origone-_JM,Buenos Aires Interior,Brandsen,RUTA 210 KM 60.400,Barrio Parque Las Acacias,AR,Argentina,-34.603683,-58.381557,250 m²,250.0,m²
MLA904440474,Venta Lote 9x28 En La Mejor Zona De Monte Castro,320000,USD,2021-01-21T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904440474-venta-lote-9x28-en-la-mejor-zona-de-monte-castro-_JM,Capital Federal,Capital Federal,Bermudez 1800,Monte Castro,AR,Argentina,-34.621685,-58.50647,253 m²,253.0,m²
MLA904420526,Terreno - El Canton,75000,USD,2021-03-19T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904420526-terreno-el-canton-_JM,Bs.As. G.B.A. Norte,Escobar,Barrio Islas al 200,El Cantón,AR,Argentina,-34.34484,-58.749496,831 m²,831.0,m²
MLA904451591,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451591-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 14,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904451585,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451585-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 13,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904450718,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450718-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 12,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904451558,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451558-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 11,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,859 m²,859.0,m²
MLA904451535,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,79000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451535-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 90 Lote 7,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,855 m²,855.0,m²
MLA904451518,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451518-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 14,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904452004,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904452004-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 13,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904451980,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904451980-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 12,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904450698,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450698-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 10,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
MLA904449942,Lote En Venta En Etapa 3 En Village Del Parque De Guillermo Hudson - Escritura Inmediata!!!,89000,USD,2021-02-11T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904449942-lote-en-venta-en-etapa-3-en-village-del-parque-de-guillermo-hudson-escritura-inmediata-_JM,Bs.As. G.B.A. Sur,Berazategui,Village del Parque Manzana 89 Lote 7,Guillermo Enrique Hudson,AR,Argentina,-34.834095,-58.16908,854 m²,854.0,m²
